time,symbol,signal,entry,sl,tp1,tp2,tp3,tp4,session,confidence
2026-01-04 09:09:10.255879,XAUUSD,SELL,4332.35,4339.145428571429,4327.819714285715,4325.554571428572,4323.289428571429,4321.024285714287,NO_SESSION,0.32
2026-01-04 09:12:33.066188,XAUUSD,SELL,4332.35,4339.145428571429,4327.819714285715,4325.554571428572,4323.289428571429,4321.024285714287,NO_SESSION,0.32
2026-01-04 09:18:08.299666,XAUUSD,SELL,4332.35,4339.145428571429,4327.819714285715,4325.554571428572,4323.289428571429,4321.024285714287,NO_SESSION,0.32
